CustomerID,OrderDate,PreferedOrderCat,Quantity,UnitPrice,Revenue,Churn,CashbackAmount,CurrentStockLevel,StockoutRisk,SafetyStock,ReorderPoint,LeadTimeDays
55335,2020-04-07 00:00:00,Laptop & Accessory,1,41764.36,41764.36,0,2040.86,1726,0,1553,1242,13
52315,2020-04-07 00:00:00,Fashion,4,1271.31,5085.24,0,60.54,944,1,1527,1221,9
52205,2020-04-08 00:00:00,Mobile Phone,1,28413.74,28413.74,1,764.45,1067,0,803,643,8
55473,2020-04-09 00:00:00,Grocery,3,1419.01,4257.03,0,23.36,1157,1,1672,1338,4
51212,2020-04-09 00:00:00,Laptop & Accessory,1,38326.04,38326.04,0,1791.64,1844,0,1553,1242,13
50048,2020-04-12 00:00:00,Laptop & Accessory,1,31560.34,31560.34,0,1414.24,1794,0,1911,1529,16
54483,2020-04-13 00:00:00,Mobile,1,24698.59,24698.59,0,2049.62,329,0,175,140,5
51378,2020-04-16 00:00:00,Others,3,589.12,1767.36,0,86.36,337,0,316,253,4
54195,2020-04-16 00:00:00,Fashion,2,3958.43,7916.86,0,336.9,1196,0,1018,814,6
52164,2020-04-17 00:00:00,Mobile Phone,1,37465.48,37465.48,0,2363,1010,1,1306,1044,13
55179,2020-04-19 00:00:00,Grocery,8,275.04,2200.32,0,40.27,973,0,418,334,1
50538,2020-04-20 00:00:00,Mobile Phone,1,47495.16,47495.16,0,1407.1,1154,0,1004,803,10
53277,2020-04-23 00:00:00,Laptop & Accessory,1,49858.92,49858.92,0,2779.23,1764,0,1553,1242,13
52904,2020-04-26 00:00:00,Laptop & Accessory,1,48319.36,48319.36,0,1990.87,1631,0,955,764,8
51610,2020-04-26 00:00:00,Mobile Phone,1,31175.03,31175.03,0,853.19,888,0,904,723,9
51330,2020-04-26 00:00:00,Mobile Phone,1,9975.76,9975.76,0,811.22,1062,0,703,562,7
54074,2020-04-26 00:00:00,Laptop & Accessory,1,31670.51,31670.51,0,3647.54,1240,1,1791,1433,15
51490,2020-04-27 00:00:00,Fashion,2,4638.63,9277.26,0,96.08,841,0,848,679,5
54535,2020-04-27 00:00:00,Mobile,2,30525.4,61050.8,0,994.87,237,0,175,140,5
51609,2020-05-02 00:00:00,Mobile Phone,1,53324.49,53324.49,0,2592.14,1079,0,904,723,9
54489,2020-05-05 00:00:00,Laptop & Accessory,1,45450.97,45450.97,0,2418.17,1218,1,1672,1338,14
54987,2020-05-05 00:00:00,Others,2,3039.19,6078.38,0,65.57,579,0,712,569,9
50440,2020-05-05 00:00:00,Laptop & Accessory,1,57895.18,57895.18,0,1817.89,1428,0,1433,1147,12
52417,2020-05-06 00:00:00,Fashion,3,4589.63,13768.89,0,226.38,784,1,1018,814,6
50811,2020-05-07 00:00:00,Others,2,962.23,1924.46,0,18.35,339,1,712,569,9
50310,2020-05-07 00:00:00,Mobile,1,37693.31,37693.31,0,1948.43,356,0,175,140,5
55349,2020-05-07 00:00:00,Others,1,3414.74,3414.74,0,47.28,595,0,633,506,8
51415,2020-05-12 00:00:00,Mobile Phone,1,16395.21,16395.21,0,992.7,920,0,904,723,9
53435,2020-05-13 00:00:00,Laptop & Accessory,1,56330.05,56330.05,0,2313.91,1388,1,1791,1433,15
55019,2020-05-13 00:00:00,Mobile Phone,1,48972.19,48972.19,0,622.93,1102,0,904,723,9
51334,2020-05-16 00:00:00,Grocery,10,1677.25,16772.5,0,20.03,827,0,836,669,2
54140,2020-05-16 00:00:00,Mobile,2,26702.24,53404.48,1,1204.97,315,1,421,337,12
51222,2020-05-17 00:00:00,Grocery,11,1752.52,19277.72,0,44.37,988,0,418,334,1
50735,2020-05-19 00:00:00,Grocery,11,1878.2,20660.2,1,8.77,1021,0,1254,1003,3
53733,2020-05-19 00:00:00,Fashion,1,2832.54,2832.54,0,168.56,810,1,1357,1086,8
53755,2020-05-20 00:00:00,Fashion,1,1583.59,1583.59,0,333.06,916,0,848,679,5
52801,2020-05-21 00:00:00,Fashion,1,3806.16,3806.16,1,435.14,911,0,848,679,5
52958,2020-05-21 00:00:00,Mobile Phone,1,29233.68,29233.68,0,1319.8,785,1,1004,803,10
54868,2020-05-22 00:00:00,Mobile Phone,1,8942.22,8942.22,0,1282.17,893,0,1105,884,11
54721,2020-05-22 00:00:00,Grocery,12,1489.62,17875.44,0,36.6,851,0,418,334,1
50769,2020-05-24 00:00:00,Laptop & Accessory,1,50213.22,50213.22,0,4030.98,1202,0,955,764,8
50621,2020-05-24 00:00:00,Laptop & Accessory,1,39400.93,39400.93,0,4023.86,1770,0,1672,1338,14
55233,2020-05-24 00:00:00,Grocery,6,1771.67,10630.02,0,2.85,1055,0,418,334,1
53968,2020-05-24 00:00:00,Fashion,3,3269.93,9809.79,0,87.66,802,1,1188,950,7
51388,2020-05-24 00:00:00,Laptop & Accessory,1,33711.83,33711.83,1,3414.99,1183,0,1194,955,10
51749,2020-05-24 00:00:00,Fashion,1,2029.41,2029.41,0,465.56,870,0,509,407,3
54804,2020-05-24 00:00:00,Laptop & Accessory,1,70062.93,70062.93,0,2848.42,1768,0,836,669,7
55096,2020-05-24 00:00:00,Mobile Phone,1,31221.38,31221.38,1,547.18,977,1,1306,1044,13
55463,2020-05-25 00:00:00,Fashion,3,1289.41,3868.23,0,396.82,776,0,679,543,4
51737,2020-05-26 00:00:00,Laptop & Accessory,1,45296.45,45296.45,0,3811.79,1513,0,836,669,7
51453,2020-05-26 00:00:00,Mobile Phone,1,46632.93,46632.93,0,2532.01,844,0,703,562,7
53836,2020-05-26 00:00:00,Others,3,1389.35,4168.05,1,81.13,583,0,712,569,9
52913,2020-05-26 00:00:00,Grocery,4,1068.63,4274.52,0,49.34,840,0,836,669,2
50056,2020-05-27 00:00:00,Others,1,624.72,624.72,0,70.68,432,1,633,506,8
52538,2020-05-27 00:00:00,Mobile,2,21724.52,43449.04,0,1775.69,339,0,281,224,8
51004,2020-05-28 00:00:00,Fashion,2,1731.06,3462.12,0,221.53,852,0,1018,814,6
51185,2020-05-28 00:00:00,Fashion,1,4000.01,4000.01,0,320.44,1059,1,1357,1086,8
52329,2020-05-28 00:00:00,Fashion,1,4511.54,4511.54,0,420.37,764,0,679,543,4
52964,2020-05-28 00:00:00,Laptop & Accessory,1,38572.52,38572.52,0,595.46,1271,0,955,764,8
53905,2020-05-29 00:00:00,Fashion,2,2538.16,5076.32,0,254.73,855,0,679,543,4
51975,2020-05-30 00:00:00,Fashion,2,1851.03,3702.06,0,156.23,1054,0,1188,950,7
51030,2020-05-31 00:00:00,Laptop & Accessory,1,33941.41,33941.41,0,4185.49,1297,0,1194,955,10
53695,2020-05-31 00:00:00,Others,3,935.57,2806.71,0,98.83,513,0,474,380,6
50632,2020-05-31 00:00:00,Mobile Phone,1,23281.5,23281.5,0,401.79,921,1,1306,1044,13
51184,2020-06-01 00:00:00,Grocery,9,1399.57,12596.13,1,29.29,837,1,1254,1003,3
52574,2020-06-01 00:00:00,Others,1,1747.47,1747.47,0,66.57,546,0,316,253,4
53569,2020-06-05 00:00:00,Laptop & Accessory,1,53878.45,53878.45,1,907.62,1203,1,1553,1242,13
51537,2020-06-05 00:00:00,Laptop & Accessory,1,61435.21,61435.21,0,1787.62,1996,0,1433,1147,12
53203,2020-06-07 00:00:00,Others,1,1045.04,1045.04,0,52.06,477,1,712,569,9
52212,2020-06-08 00:00:00,Fashion,2,3619.64,7239.28,0,56.22,1052,0,509,407,3
54461,2020-06-08 00:00:00,Mobile Phone,1,13918.51,13918.51,0,846.76,751,1,1306,1044,13
50587,2020-06-08 00:00:00,Grocery,14,413.46,5788.44,0,7.61,876,1,1254,1003,3
51154,2020-06-09 00:00:00,Grocery,3,1037.06,3111.18,0,49.25,933,0,836,669,2
52898,2020-06-10 00:00:00,Mobile Phone,1,30245.02,30245.02,0,1307.88,1128,0,803,643,8
50457,2020-06-10 00:00:00,Laptop & Accessory,1,48453.9,48453.9,0,3041.88,1588,0,1553,1242,13
50569,2020-06-10 00:00:00,Mobile,1,22517.77,22517.77,0,268.88,229,0,245,196,7
50377,2020-06-11 00:00:00,Mobile Phone,1,41218.41,41218.41,0,1389.69,1043,0,1105,884,11
53414,2020-06-12 00:00:00,Mobile Phone,1,20422.8,20422.8,0,2170.98,1070,0,1105,884,11
50079,2020-06-14 00:00:00,Fashion,1,1881.31,1881.31,1,430.62,808,0,509,407,3
55265,2020-06-14 00:00:00,Mobile,1,42048.78,42048.78,0,700.02,253,0,316,253,9
53055,2020-06-14 00:00:00,Others,2,1628.76,3257.52,0,94.47,382,1,712,569,9
54892,2020-06-17 00:00:00,Fashion,2,1621.04,3242.08,1,322.75,1016,0,679,543,4
50127,2020-06-18 00:00:00,Fashion,4,553.02,2212.08,0,215.59,1034,1,1357,1086,8
51973,2020-06-18 00:00:00,Laptop & Accessory,1,46800.69,46800.69,0,3502.44,1279,0,1075,860,9
53583,2020-06-18 00:00:00,Laptop & Accessory,1,59063.73,59063.73,0,2058.31,1223,1,1791,1433,15
52587,2020-06-19 00:00:00,Mobile Phone,1,16108.9,16108.9,0,2228.12,869,1,1105,884,11
53751,2020-06-19 00:00:00,Mobile Phone,1,50735.56,50735.56,0,2347.55,1156,0,1205,964,12
51500,2020-06-19 00:00:00,Laptop & Accessory,1,84651.52,84651.52,1,2265.69,1405,0,1314,1051,11
53273,2020-06-20 00:00:00,Laptop & Accessory,1,62359.13,62359.13,0,2712.48,1896,0,1314,1051,11
50912,2020-06-21 00:00:00,Laptop & Accessory,1,36998.68,36998.68,0,2239.8,1885,0,1433,1147,12
51009,2020-06-21 00:00:00,Laptop & Accessory,1,56053.48,56053.48,0,1903.54,1329,1,1791,1433,15
54559,2020-06-23 00:00:00,Fashion,2,4225.31,8450.62,0,79.88,1000,0,1018,814,6
52918,2020-06-23 00:00:00,Fashion,1,2968.57,2968.57,1,339.02,1251,0,1527,1221,9
55011,2020-06-24 00:00:00,Mobile Phone,1,34147.27,34147.27,0,2387.31,1024,0,803,643,8
50443,2020-06-25 00:00:00,Others,2,2448.06,4896.12,0,53.78,513,0,553,443,7
54402,2020-06-25 00:00:00,Mobile Phone,1,19610.7,19610.7,1,1021.38,829,0,1004,803,10
55490,2020-06-25 00:00:00,Laptop & Accessory,1,41931.65,41931.65,0,2705.81,1961,0,1075,860,9
50460,2020-06-26 00:00:00,Mobile Phone,1,13220.03,13220.03,0,2028.02,731,0,603,482,6
52617,2020-06-27 00:00:00,Mobile Phone,1,26271.79,26271.79,0,579.6,729,1,1205,964,12
54180,2020-06-27 00:00:00,Mobile,1,43677.54,43677.54,0,711.41,374,0,456,365,13
52762,2020-06-27 00:00:00,Grocery,12,680.68,8168.16,0,31.59,849,0,836,669,2
55200,2020-06-28 00:00:00,Laptop & Accessory,1,82882.18,82882.18,0,3709.55,1250,1,1911,1529,16
55483,2020-06-28 00:00:00,Mobile Phone,1,40967.33,40967.33,0,493.83,1110,0,703,562,7
53078,2020-06-28 00:00:00,Grocery,3,1102.7,3308.1,0,32.62,1211,1,1672,1338,4
50525,2020-06-30 00:00:00,Mobile Phone,1,12000.2,12000.2,0,707.92,893,0,904,723,9
52240,2020-06-30 00:00:00,Mobile Phone,1,24806.14,24806.14,0,2720.86,1011,0,703,562,7
52148,2020-07-03 00:00:00,Mobile Phone,1,45793.96,45793.96,0,650.15,902,0,603,482,6
50951,2020-07-04 00:00:00,Mobile Phone,1,38847.83,38847.83,0,924.9,830,0,502,402,5
50132,2020-07-04 00:00:00,Others,2,1853.95,3707.9,1,71.49,445,0,237,190,3
54111,2020-07-05 00:00:00,Laptop & Accessory,1,77603.75,77603.75,1,1102.81,1731,0,1672,1338,14
55515,2020-07-07 00:00:00,Fashion,2,4049.31,8098.62,1,395.85,1066,0,1018,814,6
52627,2020-07-07 00:00:00,Grocery,13,1865.13,24246.69,0,45.72,1233,0,1254,1003,3
52082,2020-07-08 00:00:00,Mobile Phone,1,8297.02,8297.02,0,2485.35,1106,0,603,482,6
53586,2020-07-08 00:00:00,Laptop & Accessory,1,30199.82,30199.82,0,2090.85,1967,0,1433,1147,12
51092,2020-07-11 00:00:00,Mobile Phone,1,19432.09,19432.09,1,1387.63,1102,0,1205,964,12
52567,2020-07-11 00:00:00,Grocery,9,1667.31,15005.79,1,10.22,786,1,1672,1338,4
55130,2020-07-13 00:00:00,Grocery,12,1543.56,18522.72,1,27.17,1139,0,418,334,1
50603,2020-07-15 00:00:00,Laptop & Accessory,1,62484.25,62484.25,1,1380.38,1537,1,2030,1624,17
52312,2020-07-19 00:00:00,Mobile Phone,1,41859.46,41859.46,0,1563.57,820,1,1306,1044,13
51795,2020-07-22 00:00:00,Laptop & Accessory,1,63688.03,63688.03,0,2262.91,1192,1,1911,1529,16
54719,2020-07-24 00:00:00,Mobile,1,26236.12,26236.12,0,743.07,296,0,316,253,9
51623,2020-07-25 00:00:00,Grocery,3,649.22,1947.66,0,31.32,798,0,418,334,1
54757,2020-07-27 00:00:00,Grocery,13,839.75,10916.75,0,11.89,1089,0,836,669,2
51090,2020-07-28 00:00:00,Mobile Phone,1,10400.72,10400.72,1,559.17,1025,0,1004,803,10
52421,2020-07-29 00:00:00,Laptop & Accessory,1,74918.59,74918.59,0,2360.11,1229,0,1194,955,10
55630,2020-07-31 00:00:00,Laptop & Accessory,1,73576.12,73576.12,1,2170.1,1759,0,1433,1147,12
55026,2020-07-31 00:00:00,Laptop & Accessory,1,46360.11,46360.11,0,4104.47,1239,1,2150,1720,18
50379,2020-08-02 00:00:00,Mobile Phone,1,8523.23,8523.23,0,2047.31,676,1,904,723,9
55423,2020-08-02 00:00:00,Mobile Phone,1,25394.97,25394.97,0,1290.55,694,1,1105,884,11
51862,2020-08-02 00:00:00,Mobile Phone,1,24719.04,24719.04,0,2745.07,1108,0,1205,964,12
50673,2020-08-06 00:00:00,Grocery,4,1335.89,5343.56,0,48.67,1221,0,1254,1003,3
55335,2020-08-07 00:00:00,Laptop & Accessory,1,41764.36,41764.36,0,2040.86,1726,0,1553,1242,13
52315,2020-08-07 00:00:00,Fashion,4,1271.31,5085.24,0,60.54,944,1,1527,1221,9
50193,2020-08-07 00:00:00,Mobile Phone,1,9221.82,9221.82,0,402.1,1106,0,1205,964,12
50361,2020-08-08 00:00:00,Fashion,1,3752.53,3752.53,0,310.76,1011,0,509,407,3
52205,2020-08-08 00:00:00,Mobile Phone,1,28413.74,28413.74,1,764.45,1067,0,803,643,8
51212,2020-08-09 00:00:00,Laptop & Accessory,1,38326.04,38326.04,0,1791.64,1844,0,1553,1242,13
55473,2020-08-09 00:00:00,Grocery,3,1419.01,4257.03,0,23.36,1157,1,1672,1338,4
50048,2020-08-12 00:00:00,Laptop & Accessory,1,31560.34,31560.34,0,1414.24,1794,0,1911,1529,16
52078,2020-08-12 00:00:00,Mobile Phone,1,51377.93,51377.93,0,2681.38,824,0,603,482,6
54483,2020-08-13 00:00:00,Mobile,1,24698.59,24698.59,0,2049.62,329,0,175,140,5
54195,2020-08-16 00:00:00,Fashion,2,3958.43,7916.86,0,336.9,1196,0,1018,814,6
54394,2020-08-18 00:00:00,Fashion,1,3813.69,3813.69,0,65.32,1254,0,1527,1221,9
53918,2020-08-19 00:00:00,Others,3,1639.9,4919.7,0,21.88,445,1,633,506,8
52403,2020-08-21 00:00:00,Laptop & Accessory,1,60643.82,60643.82,0,2390.5,1362,1,2150,1720,18
53277,2020-08-23 00:00:00,Laptop & Accessory,1,49858.92,49858.92,0,2779.23,1764,0,1553,1242,13
51378,2020-08-25 00:00:00,Others,3,589.12,1767.36,0,86.36,337,0,316,253,4
52164,2020-08-26 00:00:00,Mobile Phone,1,37465.48,37465.48,0,2363,1010,1,1306,1044,13
54396,2020-08-26 00:00:00,Others,3,1979.75,5939.25,0,83.82,517,0,553,443,7
54366,2020-08-27 00:00:00,Laptop & Accessory,1,84533.76,84533.76,0,2790.12,1221,0,1075,860,9
51490,2020-08-27 00:00:00,Fashion,2,4638.63,9277.26,0,96.08,841,0,848,679,5
55095,2020-08-27 00:00:00,Laptop & Accessory,1,35114.72,35114.72,0,1073.52,1605,0,1314,1051,11
54535,2020-08-27 00:00:00,Mobile,2,30525.4,61050.8,0,994.87,237,0,175,140,5
55179,2020-08-28 00:00:00,Grocery,8,275.04,2200.32,0,40.27,973,0,418,334,1
51451,2020-08-29 00:00:00,Laptop & Accessory,1,74889.1,74889.1,0,2488.78,1795,0,1553,1242,13
54142,2020-08-29 00:00:00,Mobile Phone,1,51234.26,51234.26,0,2367.73,955,0,502,402,5
50538,2020-08-29 00:00:00,Mobile Phone,1,47495.16,47495.16,0,1407.1,1154,0,1004,803,10
53360,2020-08-30 00:00:00,Others,3,1172.55,3517.65,0,82.08,389,1,553,443,7
50657,2020-08-31 00:00:00,Mobile Phone,1,46356.87,46356.87,0,2376.56,657,1,1205,964,12
54987,2020-09-02 00:00:00,Others,2,3039.19,6078.38,0,65.57,579,0,712,569,9
54489,2020-09-02 00:00:00,Laptop & Accessory,1,45450.97,45450.97,0,2418.17,1218,1,1672,1338,14
51744,2020-09-02 00:00:00,Others,2,1082.82,2165.64,0,92.49,501,1,633,506,8
52242,2020-09-03 00:00:00,Fashion,2,2775.43,5550.86,0,463.08,1258,0,848,679,5
54127,2020-09-03 00:00:00,Grocery,10,1916.56,19165.6,0,30.84,1129,0,418,334,1
50310,2020-09-04 00:00:00,Mobile,1,37693.31,37693.31,0,1948.43,356,0,175,140,5
51887,2020-09-04 00:00:00,Grocery,12,650.56,7806.72,0,43.15,952,0,836,669,2
51330,2020-09-04 00:00:00,Mobile Phone,1,9975.76,9975.76,0,811.22,1062,0,703,562,7
55349,2020-09-04 00:00:00,Others,1,3414.74,3414.74,0,47.28,595,0,633,506,8
52044,2020-09-04 00:00:00,Fashion,4,3973.91,15895.64,1,431.8,934,0,679,543,4
51610,2020-09-04 00:00:00,Mobile Phone,1,31175.03,31175.03,0,853.19,888,0,904,723,9
54286,2020-09-05 00:00:00,Laptop & Accessory,1,58008.28,58008.28,0,3370.09,1577,0,955,764,8
52637,2020-09-06 00:00:00,Laptop & Accessory,1,72404.05,72404.05,0,4141.44,1445,0,836,669,7
50008,2020-09-06 00:00:00,Others,2,3656.11,7312.22,0,30.5,461,0,474,380,6
50093,2020-09-07 00:00:00,Mobile Phone,1,31184.66,31184.66,0,1680.47,979,0,603,482,6
55583,2020-09-08 00:00:00,Others,1,2544.2,2544.2,0,76.91,506,1,712,569,9
51807,2020-09-10 00:00:00,Laptop & Accessory,1,61968.93,61968.93,0,2413.85,2003,0,955,764,8
53435,2020-09-10 00:00:00,Laptop & Accessory,1,56330.05,56330.05,0,2313.91,1388,1,1791,1433,15
55019,2020-09-10 00:00:00,Mobile Phone,1,48972.19,48972.19,0,622.93,1102,0,904,723,9
54295,2020-09-13 00:00:00,Mobile Phone,1,24897.06,24897.06,0,2510.21,685,1,1205,964,12
51334,2020-09-13 00:00:00,Grocery,10,1677.25,16772.5,0,20.03,827,0,836,669,2
50440,2020-09-13 00:00:00,Laptop & Accessory,1,57895.18,57895.18,0,1817.89,1428,0,1433,1147,12
52417,2020-09-14 00:00:00,Fashion,3,4589.63,13768.89,0,226.38,784,1,1018,814,6
54074,2020-09-14 00:00:00,Laptop & Accessory,1,31670.51,31670.51,0,3647.54,1240,1,1791,1433,15
52904,2020-09-14 00:00:00,Laptop & Accessory,1,48319.36,48319.36,0,1990.87,1631,0,955,764,8
53070,2020-09-14 00:00:00,Grocery,7,1888.9,13222.3,0,18.72,1000,0,836,669,2
53733,2020-09-16 00:00:00,Fashion,1,2832.54,2832.54,0,168.56,810,1,1357,1086,8
53755,2020-09-17 00:00:00,Fashion,1,1583.59,1583.59,0,333.06,916,0,848,679,5
52801,2020-09-18 00:00:00,Fashion,1,3806.16,3806.16,1,435.14,911,0,848,679,5
54721,2020-09-19 00:00:00,Grocery,12,1489.62,17875.44,0,36.6,851,0,418,334,1
51609,2020-09-20 00:00:00,Mobile Phone,1,53324.49,53324.49,0,2592.14,1079,0,904,723,9
55568,2020-09-21 00:00:00,Laptop & Accessory,1,54829.71,54829.71,0,2445.01,1982,0,1791,1433,15
50621,2020-09-21 00:00:00,Laptop & Accessory,1,39400.93,39400.93,0,4023.86,1770,0,1672,1338,14
51222,2020-09-23 00:00:00,Grocery,11,1752.52,19277.72,0,44.37,988,0,418,334,1
53836,2020-09-23 00:00:00,Others,3,1389.35,4168.05,1,81.13,583,0,712,569,9
52856,2020-09-23 00:00:00,Fashion,4,1122.77,4491.08,0,179.7,1116,0,848,679,5
50811,2020-09-25 00:00:00,Others,2,962.23,1924.46,0,18.35,339,1,712,569,9
50735,2020-09-25 00:00:00,Grocery,11,1878.2,20660.2,1,8.77,1021,0,1254,1003,3
52958,2020-09-27 00:00:00,Mobile Phone,1,29233.68,29233.68,0,1319.8,785,1,1004,803,10
50183,2020-09-29 00:00:00,Laptop & Accessory,1,76584.83,76584.83,0,2604.04,1986,0,2269,1815,19
51242,2020-09-29 00:00:00,Laptop & Accessory,1,59496.98,59496.98,0,2150.21,1536,0,1194,955,10
52390,2020-09-30 00:00:00,Fashion,1,767.27,767.27,0,45.27,938,1,1188,950,7
55233,2020-09-30 00:00:00,Grocery,6,1771.67,10630.02,0,2.85,1055,0,418,334,1
54843,2020-09-30 00:00:00,Others,1,2369.05,2369.05,0,63.05,538,0,316,253,4
50769,2020-09-30 00:00:00,Laptop & Accessory,1,50213.22,50213.22,0,4030.98,1202,0,955,764,8
55463,2020-10-01 00:00:00,Fashion,3,1289.41,3868.23,0,396.82,776,0,679,543,4
54557,2020-10-01 00:00:00,Laptop & Accessory,1,27407.01,27407.01,1,4194.03,1959,0,836,669,7
50858,2020-10-02 00:00:00,Laptop & Accessory,1,40346.92,40346.92,0,1321.92,1313,0,1075,860,9
50339,2020-10-02 00:00:00,Fashion,4,2916.89,11667.56,0,144.46,1040,0,848,679,5
50817,2020-10-02 00:00:00,Others,1,3152.87,3152.87,0,20.8,493,0,553,443,7
51794,2020-10-02 00:00:00,Grocery,14,1374.48,19242.72,0,32.02,920,1,1672,1338,4
52945,2020-10-02 00:00:00,Mobile Phone,1,34410.03,34410.03,0,566.18,870,0,1004,803,10
51737,2020-10-02 00:00:00,Laptop & Accessory,1,45296.45,45296.45,0,3811.79,1513,0,836,669,7
53226,2020-10-02 00:00:00,Mobile,2,36888.11,73776.22,0,922.68,261,1,351,281,10
51934,2020-10-03 00:00:00,Fashion,3,1218.23,3654.69,0,181.01,1189,0,679,543,4
52701,2020-10-03 00:00:00,Mobile Phone,1,44614.23,44614.23,0,2169.18,895,0,703,562,7
51305,2020-10-03 00:00:00,Laptop & Accessory,1,84670.39,84670.39,1,3830.4,1722,1,2389,1911,20
52511,2020-10-03 00:00:00,Fashion,2,3964.64,7929.28,1,62.93,1189,0,1188,950,7
51089,2020-10-03 00:00:00,Others,2,978.15,1956.3,0,26.6,586,0,633,506,8
55332,2020-10-03 00:00:00,Grocery,7,1191.8,8342.6,0,29.51,787,0,836,669,2
54536,2020-10-03 00:00:00,Others,2,2597.75,5195.5,0,17.9,534,0,553,443,7
53515,2020-10-03 00:00:00,Laptop & Accessory,1,82003.96,82003.96,0,3674.72,2022,0,2030,1624,17
52425,2020-10-03 00:00:00,Mobile Phone,1,40777.12,40777.12,0,1345.12,1060,0,502,402,5
53818,2020-10-03 00:00:00,Grocery,7,1561.35,10929.45,0,5.19,1202,0,418,334,1
54687,2020-10-04 00:00:00,Mobile Phone,1,38771.44,38771.44,0,2077.55,1109,0,603,482,6
51068,2020-10-04 00:00:00,Fashion,2,1347.13,2694.26,0,270.73,1042,1,1527,1221,9
51679,2020-10-04 00:00:00,Fashion,2,939.81,1879.62,0,221.26,811,0,848,679,5
55554,2020-10-04 00:00:00,Fashion,4,4698.49,18793.96,0,224.88,975,1,1357,1086,8
54140,2020-10-04 00:00:00,Mobile,2,26702.24,53404.48,1,1204.97,315,1,421,337,12
55344,2020-10-04 00:00:00,Mobile Phone,1,25790.06,25790.06,0,1806.06,943,0,1004,803,10
52743,2020-10-04 00:00:00,Laptop & Accessory,1,75413.56,75413.56,0,4107.75,2014,0,1314,1051,11
52894,2020-10-04 00:00:00,Fashion,3,3576.22,10728.66,0,439.59,737,1,1357,1086,8
53781,2020-10-04 00:00:00,Fashion,2,3967.06,7934.12,0,265.31,924,1,1188,950,7
55208,2020-10-04 00:00:00,Grocery,14,425.23,5953.22,0,41.27,834,1,1254,1003,3
51102,2020-10-04 00:00:00,Fashion,2,777.28,1554.56,0,492.09,1125,0,509,407,3
54996,2020-10-04 00:00:00,Laptop & Accessory,1,79577.72,79577.72,1,3538.85,1627,0,1433,1147,12
54894,2020-10-04 00:00:00,Fashion,1,1401.6,1401.6,0,41.1,793,1,1357,1086,8
55494,2020-10-04 00:00:00,Fashion,4,1559.57,6238.28,0,188.31,1173,0,1188,950,7
54791,2020-10-05 00:00:00,Mobile,1,7581.16,7581.16,0,1316.1,300,0,210,168,6
53541,2020-10-05 00:00:00,Mobile Phone,1,40542.38,40542.38,0,745.5,1130,0,904,723,9
52770,2020-10-05 00:00:00,Mobile Phone,1,36273.61,36273.61,0,1678.28,1027,0,803,643,8
51915,2020-10-05 00:00:00,Fashion,3,4321.55,12964.65,1,256.63,867,1,1188,950,7
55209,2020-10-05 00:00:00,Laptop & Accessory,1,45272.57,45272.57,0,899.8,1416,1,1911,1529,16
54397,2020-10-05 00:00:00,Laptop & Accessory,1,36510.64,36510.64,0,3640.19,1993,0,836,669,7
52990,2020-10-06 00:00:00,Mobile Phone,1,23751.25,23751.25,0,2677.49,791,1,1205,964,12
50687,2020-10-06 00:00:00,Fashion,3,4721.34,14164.02,0,193.78,889,0,848,679,5
50675,2020-10-06 00:00:00,Grocery,9,850.44,7653.96,0,38.73,824,0,836,669,2
50908,2020-10-06 00:00:00,Laptop & Accessory,1,61160.9,61160.9,1,2238.46,2008,0,1672,1338,14
53365,2020-10-06 00:00:00,Others,1,1121.84,1121.84,0,34.52,349,1,712,569,9
53684,2020-10-06 00:00:00,Laptop & Accessory,1,78118.7,78118.7,1,3742.78,1282,0,1553,1242,13
55094,2020-10-06 00:00:00,Mobile Phone,1,49558.96,49558.96,0,1050.97,951,0,703,562,7
55099,2020-10-06 00:00:00,Others,1,3078.93,3078.93,0,60.26,486,0,474,380,6
50158,2020-10-07 00:00:00,Laptop & Accessory,1,83155.05,83155.05,1,1197.93,1347,0,836,669,7
50632,2020-10-07 00:00:00,Mobile Phone,1,23281.5,23281.5,0,401.79,921,1,1306,1044,13
53983,2020-10-07 00:00:00,Mobile Phone,1,29705.27,29705.27,0,1486.37,653,1,1306,1044,13
53132,2020-10-07 00:00:00,Laptop & Accessory,1,33544.75,33544.75,1,3531.2,1178,0,1314,1051,11
53828,2020-10-07 00:00:00,Others,2,865.49,1730.98,0,53.82,392,0,395,316,5
50456,2020-10-07 00:00:00,Mobile Phone,1,44952.93,44952.93,0,1518.42,1106,0,904,723,9
54515,2020-10-07 00:00:00,Fashion,4,3691.03,14764.12,0,479.74,865,0,509,407,3
53175,2020-10-07 00:00:00,Mobile Phone,1,45273.8,45273.8,0,1135.02,917,0,803,643,8
55421,2020-10-07 00:00:00,Mobile Phone,1,17233.84,17233.84,1,487.77,746,1,1004,803,10
52944,2020-10-07 00:00:00,Laptop & Accessory,1,56978.99,56978.99,0,2500.2,1785,0,1433,1147,12
54618,2020-10-07 00:00:00,Grocery,8,203.57,1628.56,0,21.93,1170,0,836,669,2
50836,2020-10-07 00:00:00,Grocery,12,1423.3,17079.6,0,29.1,1203,1,1672,1338,4
52138,2020-10-08 00:00:00,Laptop & Accessory,1,43560.76,43560.76,1,1500.48,1299,0,1075,860,9
51176,2020-10-08 00:00:00,Mobile,2,22218.8,44437.6,0,1092.08,385,0,281,224,8
